"estrato";"talhao";"area";"distkm";"parcela";"id";"ncovas";"nfustes";"dapmed";"htmed";"hd";"ab";"vtsc";"vtcc";"sitio";"licl4";"lscl4";"lscl3";"lscl2";"lscl1"
494631;1066;44,42;327,86;1684;32,33;1715,178096;1658,004113;12,89389733;17,70582531;18,89587201;20,51019624;129,5081261;154,2507493;29,6258709036247;9,73926748058956;12,6603200769345;16,0084085651299;19,7938860231107;24,0263314681962
494631;1066;44,42;327,86;1685;32,33;1624,993252;1516,657609;12,98703142;14,91180261;17,28154779;19,340846;107,1559445;127,6247478;28,4613762866922;9,73926748058956;12,6603200769345;16,0084085651299;19,7938860231107;24,0263314681962
494631;1066;44,42;327,86;1686;32,33;1676,734413;1676,734413;13,06981728;14,99458847;17,92313819;21,57606416;116,4279606;138,6663116;28,9310797828596;9,73926748058956;12,6603200769345;16,0084085651299;19,7938860231107;24,0263314681962
494631;1039;176,72;86,2;1628;32,56;1360,802884;1270,079932;10,75181327;14,43578393;15,54304478;10,92773321;58,82970011;72,32379491;27,0505683282627;9,84155023915341;12,7695972461845;16,1198441955556;19,9018100146556;24,1242879906887
494631;1039;176,72;86,2;1629;32,56;1572,444929;1572,444929;9,561766562;13,86663116;16,35020689;11,19678725;62,46192962;76,1733373;27,6770293149387;9,84155023915341;12,7695972461845;16,1198441955556;19,9018100146556;24,1242879906887
494631;1068;134,76;239,62;1688;33,25;1692,722432;1669,842491;12,96633496;18,30602278;20,55158917;21,30701012;146,0239047;174,1917928;30,4780883107801;10,146086282851;13,0937762605536;16,4493524095673;20,2199969448611;24,4123139683173
494631;1068;134,76;239,62;1689;33,25;1441,094818;1418,225224;14,30125691;18,62681798;20,26183867;22,27974395;151,4049855;181,7253058;30,2788915858803;10,146086282851;13,0937762605536;16,4493524095673;20,2199969448611;24,4123139683173
494631;1068;134,76;239,62;1690;33,25;1572,931296;1593,62776;13,59757712;17,58164652;18,99935434;22,21765455;142,2778447;171,9151817;29,3925402002629;10,146086282851;13,0937762605536;16,4493524095673;20,2199969448611;24,4123139683173
494631;1070;125,75;174,15;1692;34,03;1799,019473;1739,051468;13,64931828;18,86482732;21,06900078;24,46322094;172,7533885;205,2882306;30,5947281720911;10,4860907031531;13,4536803160788;16,813336156134;20,5698781717754;24,7277162301113
494631;1070;125,75;174,15;1693;34,03;1761,248426;1731,900839;13,90802409;17,32294072;19,9513917;25,36351715;161,6911283;195,322883;29,8166525610991;10,4860907031531;13,4536803160788;16,813336156134;20,5698781717754;24,7277162301113
494631;992;171,98;199;1549;34,26;1676,413618;1635,020689;12,55240567;16,94005613;19,22701545;19,14422959;115,3620927;137,393479;29,2253311873162;10,5854731992672;13,5584860857326;16,9189751316589;20,6711164380746;24,8187253371094
494631;992;171,98;199;1550;34,26;1635,020689;1593,62776;11,74524356;16,17428694;16,8676185;16,2570728;92,49249949;110,1569319;27,4602482794833;10,5854731992672;13,5584860857326;16,9189751316589;20,6711164380746;24,8187253371094
